Review_Date,Author,Rating,Review_Title,Review,Review_Url
10 February 2021,ellagilbert-23101,10," camp
","Just pretend that jack and rose are lesbians and the whole movie is 10x improved- a radical watching experience. even if you don't, this movie is genuinely so enjoyable and interesting. i would consider it simultaneously under- and overhyped. i can't actually think of a flaw",/review/rw6582462/?ref_=tt_urv
23 March 2000,RachelG-2,8," Thought I would hate it
","When this movie first came out, I thought it looked like a piece of romantic, girlie-movie drivel.  After at least 20 people told me it was great, I convinced my boyfriend to go with me.  We got to the theater ahead of the adolescent mobs and settled in, me praying that it would at least be OK.  Wow!  This movie was WAY better than I ever thought it would be! Although it's a Hollywood movie in every way, especially in the plot and mediocre writing, I admit that I was sucked in.  I thoroughly enjoyed the movie.  It reminds me a lot of old-fashioned Hollywood movies, where the whole film is out to blow you away and actually succeeds.",/review/rw0437203/?ref_=tt_urv
4 August 2017,miserablee,2," Meh
","It's the same half-baked romance as every other 90's romantic film (see He Said, She Said and Only You) except this time it takes advantage of a 2,224-casualty shipwreck. Apparently the ideal formula for a cash cow is just to do a second-rate, unfinished and unpolished Shakespearean tragedy and make it happen in the midst of one of the worst peacetime disasters in history. ",/review/rw3772365/?ref_=tt_urv
7 September 1999,Time Tripper,8," The highest grossing film ever deserves every penny.
","This is the movie with EVERYTHING.  If you have not seen this movie, you're missing out on a unique experience.  What I liked best about this movie is that every time I watch it I feel like I'm there with the characters, and that those characters are real people (some actually were). ",/review/rw0437043/?ref_=tt_urv
7 November 2005,cadreau,1," a beautiful depiction of a terrible monstrosity
","This film had good effects for a movie created in 1997. This is the only reason why it is worth watching. Once again, Hollywood does its best at taking a terrible tragedy and turning it around to be a love story. You either liked this movie for its effects and love story or you hated because of its depiction. Fist Titanic, then pearl harbor. Next, it will be on 9/11. I would like to see how America responds to a 9/11 love story. Trust me, they will do it within a few years. If you are deep into the events of titanic, it would probably be a good movie to watch. other than that, keep walking down the movie shelves.",/review/rw1211198/?ref_=tt_urv
9 June 2022,leosp-29225,1," Generic romance movie
","The only difference between this movie and any other romance movie is the Titanic setting. Rose is the typical selfish teenage girl,she sleeps with a guy that she just met,she cheats on her fiancee. This movie tries to glorify cheating and its disgusting. The ending is stupid,Jack could've survived,there was enough space on that piece of wood for both Jack and Rose,but obviously jack had to die to make a sad ending.",/review/rw8221110/?ref_=tt_urv
10 October 2001,Dia Klain,8," Will sink some hearts, and bury others.
","I have set it upon myself to write this review to tell the trough about Titanic. To expose its number one weakness so that it no longer be confused with any others. Why do so many hate this movie and are ready to swear that it is one of the worst ever made? Perhaps they should expose their eyes to everyday movies more often if they speak thus. Let us examine the movie. The acting, while not all that brilliant, is sufficient for the parts to come through honestly enough. The dialogue, while not the greatest or deepest is appropriate and, let's face it, in view of what comes out now a days, quite descent. The length of the movie may be long but is, I feel, necessary and the movie does hold attention with ought becoming a bore. The special effects are, no one can dispute, magnificent, and the costumes realistic. So what is so incredibly bad about this movie? It is alright. It is, in fact, better then alright. It is a rather darn good movie about love with a historical background. The biggest weakness of this movie is that rather then being viewed as pretty dang good, it was rather viewed as the best thing ever created by man or god. As history shows when something is overrated a lot of people start to boo it for being unworthy, and thus call it total crap.",/review/rw0436378/?ref_=tt_urv
26 April 2020,erbasataberk,6," Well that's what you call a classic
","I am sure everyone has seen this movie in a part of their life. If you watched it when you were young, please watch it again because it is the defenition of a masterpiece. Altough Di Caprio and Winslet were on their early ages, they were fantastic. Chemistry was as good as it can be. Exquisite writing. When the movie is based on a real story it is harder to be creative. James Cameron did a spectacular job in writing and his world-class directing, because of him we are able to call this movie a classic. Amazing visual effects especially for 1997. It deserves every attention it has gotten. After all every one of 11 Oscars is not a suprise at all.",/review/rw5680272/?ref_=tt_urv
15 April 2020,jackal07,10," Love the movie and James Cameron..... BUT!!!
","The one problem I have with the movie, is.... in Rose's recollection of the event, she said that she was the last one with the.diamond after she she told that Hockley put the jacket on her with the diamond in it... He knew she she had it!!!! The ending SHOULD have been rose making a trade for the diamond for her painting... which would have been equally viable... not rose throwing it into the sea so Britney Spears could find!!! Really????",/review/rw5641920/?ref_=tt_urv
12 December 2006,Nepfew33,5," Pretty Overrated
","Many say Titanic redefined the ""Romance"" genre of films, others say it's a masterpiece for our generation, I ask them ""how"" ? I first viewed this movie when I was a child of 9 years old. As you may have guessed I hated it. Now I know what you're thinking, what does a nine year old kid know about romance ? Funny that you ask that because I didn't know a thing about it. I was a child who still believed in cooties. Then at the end of November this film came on TNT, I viewed it and still hated it. I'm 17 years old now. The thing that I hate the most about this is it's crappy dialog, it's as if it was written by a 6 year old kid. ""A woman's heart is a deep ocean of secrets"", This is one of the worst quotes in any movie I have ever watched. ""I'm the king of the world"", um, who still says that ? ",/review/rw1543497/?ref_=tt_urv
21 July 1999,Vertigo-27,10," A Powerhouse
","One of the best movies ever made!.... and also a movie people ONLY would put down because of the attention it got.... 'Titanic' is absolutly flawless... never boring... and has a story to die for... A powerhouse with the Oscars, only true lose (besides Kate) was Gloria Stuart being practically robbed of a VERY worthy her Best Suporting Actress Oscar.... Everything Is to like about this film from the Song (one which we all know) to the Actors, and lets not forget the special effects... they just dont get any better than that.... lets face it hardly any film gets better than this... except 'Gone With The Wind of coarse...   :)",/review/rw0436967/?ref_=tt_urv
3 August 2018,sercanyelkenci,10," very sad this point 7.8...
",Wtf. 7.8 !!! 10/9.5 !! .....................................................,/review/rw4266585/?ref_=tt_urv
24 January 2002,crazydrazy,10," I am a guy, I like this movie.
","I am a guy, I like this movie. No, I am not a girly guy neither.",/review/rw0436437/?ref_=tt_urv
19 October 2020,lilstoetr,8," Good movie
","Good movie, cried and laughed the wole time. 10/10 would do again. Jack is very sexy.",/review/rw6188956/?ref_=tt_urv
31 December 2005,haadurin,1," This movie SUCKS!
","The acting and the screenplay were horrible, and DiCaprio sucked so badly!! Dang, my brain hurts just thinking about how much this really really really sucked! It's the worst movie i've ever seen, except for Batman begins, that is! Oohhh god this really really sucked, and I hated this so much, I saw it one time, and then i got it as a gift on DVD. Well guess what, I burned the DVD. Jesus, this is definitely the worst movie ever to disgrace the freaking planet. I wish the entire Titanic crew had blown up in some fuel explosion accident. DiCaprio should be DiCapitated. Also, the romance was so stiff and the dialogue was so horrid, that I cringe just thinking of a single line. Why doesn't everyone who worked on this film get lined up and shot? I mean seriously, how can someone make a movie this bad!?",/review/rw1252050/?ref_=tt_urv
8 January 2001,startrek2000,10," The Box Office Speaks For Itself!
",Titanic is simply the 'perfect' movie. No movie will come close to its genius story and it's emotional musical score brought to life by James Horner.,/review/rw0437399/?ref_=tt_urv
21 March 2020,like_cc,8," true love
","It's a touching love movie.
The movie spent huge sums of money to create a magnificent effect, and the two protagonists perfectly interpreted a seemingly accidental, but destined, touching, great love.
In the film, the heroine's role in rescuing the heroine deeply infected me, and I felt that this is true love.
At the end of the film, the four performers, I also have a feeling of awe. When life is about to pass away, they are still calm and continue to play, even if life is about to leave, they are playing with life! Play the last song of life.",/review/rw5565729/?ref_=tt_urv
7 February 2021,mushfiqborat,10," The Benzene Ring Code
",How to express beauty? How we know.It is a path of forty-eight secret.I know. Do you think only I know !,/review/rw6572533/?ref_=tt_urv
9 January 1999,dani-4,2," An overlong, gigantic mammoth of a film
","The never-ending story, or, how to take Roy Ward Baker's film on the subject and remaking it without fantasy but with lots of money. A real insult for the viewer's intelligence and for the victims of this tragedy. One of those cases, like Gone with the Wind, in which masses of people are taken for inexplicable reasons in the absent vision of a narcissistic director. Two hour and a half of absolute boredom, rescued by the wonderful sinking. The script seems to be done by a 12 year old kid: maybe that's the reason why kids loved it that much. Besides, Kate Winslet is too old looking for plausibly falling in love with a spoiled brat like Di Caprio appears to be, no matter how he's dressed (he never, ever ever seems like the charming artist vagrant he declares to be). Mr. Cameron, you're a damned lucky guy, but I preferred you when you did Terminator!",/review/rw0436680/?ref_=tt_urv
25 March 2006,michaud34,10," More than just a love story and story of the Titanic
",This version of the Titanic is a well done movie that blends a love story and an accurate account of the voyage and sinking of the great ship together. Mr. Cameron took painstaking efforts to present the Titanic as she actually looked and sank (using one of the popular theories as to how she sank).,/review/rw1324911/?ref_=tt_urv
22 June 2021,sidhantamaity,10," My Heart will go on !!!
",One of the highest grossing movie off all time. Won 11 Oscars.,/review/rw7055545/?ref_=tt_urv
23 December 2020,erinok-85232,9," i really love this movie
",This movie is really good and really sad. i really think this movie is beautiful. i think it looked beautiful and the story itself was beautiful. i really like leo and kate and i think they portrayed those characters really well. the movie is super king but it's worth it just watch it on a night where you don't have work/school the next day.,/review/rw6392863/?ref_=tt_urv
13 January 2008,caradelizia_titanic,10," my most favorite movie
","This movie contains every single emotion of a human being. The heart-wrenching sadness of loosing your love ones is clearly shown in this movie.The music is the best part of the movie.Jack and Rose shine up as perfect lovers.The wreck of titanic is shown in this movie.The song ""my heart will go on"" is most favorite song of me.Every single person has worked hard yo make it a success.This was a very challenging for everyone when the ship broke and sank.I love this movie very much.Leonardo and Kate played the role of Jack and Rose and became perfect couple.According to me it is the best movie Ihave seen in my entire life and it can also be called ""the best film of all the centuries"".",/review/rw1799187/?ref_=tt_urv
19 June 2021,erdallovise,9," I LOVE IT
",Its super good. And its perfekt for people who love romance and its also sad.,/review/rw7044175/?ref_=tt_urv
22 October 1998,Squidd,1," What's sad is that this movie exists...
","I went into this movie knowing what to expect.  A long movie, with lots of special effects, and lots of action and romance.  But I never thought I'd see such terrible acting, such terrible scriptwriting, and such terribly developed characters in this highly praised winner of several Academy Awards.  Hollywood has turned to sensationalism, which isn't in itself bad, but it has turned its back on creativity.  What really was great about this movie?  Did it NEED to exist?  Movies like Citizen Kane, or Ran, or Amadeus are movies that rejoice in the possibilities of human creativity.  James Cameron made a movie that was filmed superbly with excellent special effects, but it is the product of money, not spirit.  And in our confused world of today, the last thing we need is a fake Messiah dressed in glittering gold.",/review/rw0436535/?ref_=tt_urv
28 November 2005,sweety_baby,10," It is one of the best films ever
",I absolutely love this film to bits. i think it is the most real and touching movie of all time no wonder it won 11 academy awards. great story line and great choose of actors for this movie. i could watch this film over and over again because i know i would never ever be bored of this film and if some of you who think this film is boring then your'e mad and need to actually watch the film properly . if you watch the film properly then you will see how touching and emotional but real this film can be as it was based on a true story.,/review/rw1226679/?ref_=tt_urv
14 May 2003,jackpurvin,8," great movie a little too long.
","movie was fantastic, sad and moving. about the true story of the white lines titanic. the ship that was unsinkable. kathy bates, and leonardo de caprio were excellent. i didnt go for kate winslet as rose. the love story was cleverly intermingled with the horrific sinking in the north atlantic,which changed shipping passenger line regulations forever. the class struggle was also exposed with the love affair of the two . and the damaging affect love has on your heart. great movie, but, a half an hour too long.",/review/rw0437656/?ref_=tt_urv
1 July 2000,Martin-242,10," Great Movie
","I thought Titanic was a great movie one of the best I've seen in my whole life. It has great special effects, great acting, and it also has action and suspense, and it has some comedy and a lot of romance. This movie is way better than Armageddon, and I don't understand why so many people like Armageddon better.",/review/rw0437276/?ref_=tt_urv
4 March 2001,moiraine2002,10," deserves all the academy awards it got!
","Titanic is an excellent movie,with excellent graphics and acting. it was",/review/rw0437434/?ref_=tt_urv
17 December 1998,charles-18,1," Titanic is not a classic
","For a movie that had so much money wasted on it, I found the (very expensive) computer animation to be quite bad. Have you watched Jurassic Park recently, and thought ""hey, that dinosaur animation looks really fake now!"", when it looked impressive the first time you saw it? -- I think that is how the animation in Titanic will look like in a couple of years.",/review/rw0436633/?ref_=tt_urv
27 November 2021,aparnadas-63770,10," My Heart Will Go On . . .
",The quintessential tragedy and romance film everyone should watch at least once in their lifetime.,/review/rw7589768/?ref_=tt_urv
18 September 2003,kingtanichi,8," Since when has striking a chord been a bad thing?
","If Titanic had been any different; say if it hadn't included Jack and Rose's romance and just been a straight docudrama, or if it had been set on a fictional modern ship, or even if it hadn't been told in the ""flashback"" style, history would have been different. It would probably have simply made four or five hundred million dollars, people would have shrugged it off as simply a more than usually expensive mainstream blockbuster, it would still have taken home several technical Oscars, L.A. Confidential would have won Best Picture, and life would have gone on.",/review/rw0437733/?ref_=tt_urv
5 December 2001,wabbit99,6," Extremely overrated
","In a bygone era, James Cameron's ""Titanic"" would be considered cinematic filler not worthy of being eligible for consideration among the greatest in the medium. However, in 1997, the packaging of a stale love story around expensive special effects was more than enough to garner this film an undeserving rout at the Academy Awards in March of 1998.",/review/rw0436400/?ref_=tt_urv
1 November 2000,markwilson,1," Full of DiCraprio
","This movie is absolute garbage from beginning to end. I lost all respect for James Cameron after this. I can't believe anyone would rate this movie high. At least 3000+ people with sense (including myself) have rated this as 1 (awful). A trite story, bad acting, a bad script, and a horrible performance from DiCraprio and Winslet. To those who accuse people who rate Titanic low of not rating this movie ""honestly"" I question whether you have rated this movie honestly. If people were honest with themselves and weren't drawn in by the hype of this movie, they would rate this no higher than a 6. By the way-the MPAA rated this a PG-13. Female frontal nudity! Hello!!! Did the person who rated this take a bathroom break during the part when Kate took her clothes off? Granted, Kate Winslet nude is about as attractive as that ugly nude granny in ""The Shining."" At least they still had enough sense in the 70s to give that one an ""R"" rating.",/review/rw0437355/?ref_=tt_urv
23 December 2019,abdallaelzafary-21171,10," The perfect movie
","Simply a master pice , titanic is the perfect movie , the story , the music , the characters every thing, it will stay forever and ever the greatest movie ever made",/review/rw5348285/?ref_=tt_urv
23 June 2000,nashcalefarms,4," so much talent has never before been so wasted
","every time i think about this movie i get ticked off. it was just so bad. james cameron! you made terminator and aliens, man! what is this schlock?! leonardo dicaprio! you made this boy's life and what's eating gilbert grape! what is this schlock?! kate winslet! i don't know anything about you but you seem to be pretty good! what is this schlock?! bill paxton! well... anyways, kind of cool special effects, but the story is pathetic. the romance is absurd and unbelievable. the characters are paper thin and i could have cared less who died by the end. this was the year i lost all respect for the academy (although it had already been severely damaged by forrest gump beating pulp fiction). how did titanic beat la confidential, goodwill hunting, and as good as it gets??? because of a great marketing and PR job and a fan base of 100 million adolescent girls the academy was afraid would attack their families should titanic lose. an epic doesn't need hundreds of millions of dollars thrown a it to be good. just look at lawrence of arabia. one last word about dicaprio in specific: dude, the beach was not a good return film from titanic and a big break. i only hope gangs of NY makes all the difference (don't take this the wrong way, you're a great actor in my book but your judgement of choice is poor lately). if any director can jumpstart someone's career it's scorsese.",/review/rw0437272/?ref_=tt_urv
8 June 2023,BuckyLeBoeuf,10," A testament to the marvels of humankind
",What a freaking achievement. On so many levels. Craft and story combine to blow your mind and evaporate your heart.,/review/rw9107308/?ref_=tt_urv
7 November 2004,vanessamannee,," not my kind of movie
","there is one thing that I have to say about this movie! it is not the worst movie ever, but it is one of the most worst movies",/review/rw0958305/?ref_=tt_urv
16 April 2023,Lewzopowers,10," Titanic movies is a huge success!!
","Oh my god, even though I've seen it many times but it never gets boring. Saw it the first time at the cinema and it was the most brilliant film!! Music was also phenomenal, and I cried every time when I hear ""my heart will go on"" and ""nearer my god to thee"". I rarely cry from music. If you haven't seen it and you saw my review, make sure you put the tv or surround sound on loud and you will enjoy it even more. I was in my teenage when I watched with around 20 of friends from school at the cinema, and few boys felt embarrassed cos they got caught crying their eyes out hahaha.",/review/rw8997562/?ref_=tt_urv
5 March 2002,TravestyOfMan,," A truly painful movie experience.
","Watching this film is much akin to having several hundred hot needles jabbed into various areas of your body. A horrendously long, soppy, woefully acted and clichéd movie 'experience', that send shivers down my spine when I think that I actually had to watch this trash. The highest grossing film of all time? What a great testament to the power of modern marketing.",/review/rw0436463/?ref_=tt_urv
3 October 2005,mad_mandonna,7," A beautiful film, with a stunning end.
","Well Titanic was one of the films that made reviewers go crazy. I didn't really read any review that said it was awful, but now that is all people say. When it came out in 1997 everyone was talking about this film, it brought them to tears, the end scene shocked them, the love story made them feel warm. Now whenever anyone talks Titanic it is one of the worst films they've seen. Did I watch a completely different film, the acting was good, the computer generated images were amazing, the attention to detail was overwhelming. The script is the only thing that lets it down and there are worse out there. I found the whole thing to be very moving and if it was such a bad script it would make you cringe not cry.",/review/rw1185366/?ref_=tt_urv
27 November 2005,manuel15_jesus,10," Different points of VIEW about TITANIC!
",Hello...,/review/rw1225894/?ref_=tt_urv
25 January 2002,jimjam20-2,," Best Picture of 1997..whatever
","Although this is a good movie, I would so not mark it as the best picture of the year. Decent acting & a running time that does not feel like 3.5 hours. Dicaprio as the lead is ok, but don't look for him to ever have another monster hit, he has peaked with this one. The funny thing about this movie, is that alot of the people who praised it at first have pretty much forgotten about it. Good, but no where near great.",/review/rw0436439/?ref_=tt_urv
24 October 1998,death-2,10," Anyone who hates this is nuts
","Over a billion dollars in box office, 11 Oscars, countless words or praise - and so many people want to rip this movie up. Well I would be happy never to meet you if you dislike this movie that much, cause there's something wrong with you.  If you cannot appreciate the beauty and craftmanship that went into this, not only are you nuts, but you are pretty ungrateful too.  This movie stands above all the rest.",/review/rw0436540/?ref_=tt_urv
16 April 2020,s-99188,8," like
","The film has always been famous, but I have not been to see, knowing that the classic section of the inside is not as deep as the whole feeling. you jump,i jump Jack I'll Never Let up These two sentences are the most touching words I've ever seen in my whole play, all Jack said to Ruth. The first sentence is Jack rescued Ruth from the railing said, is the first encounter shallow love. The second sentence is when life and death depend on each other Jack's advice to Ruth, never give up the hope of living, is love after love deeply. Maybe you gave me a different feeling, made me like you, can not say why, but you are just different from others. No matter what happens, you'll always be the one in my heart.",/review/rw5645296/?ref_=tt_urv
31 August 1998,Clueless-2,," finally a movie worth seeing
","i think the reason most people are saying stuff about how they hate titanic is because so many people are talking about it and making this huge deal over it. I loved the movie but i understand some people don't because they are sick of the attention titanic is getting. i can't wait to get it tomorrow, yes tomorrow, whoo hoo! It is a fantastic movie even if u hate leonardo dicaprio (not me) or love stories, the special effects are great.",/review/rw0436911/?ref_=tt_urv
23 August 2010,iKissAndTell,," One Of The Best Movies Ever Created!
","Titanic enriches us with a romantic story of young love, passion and feelings, full of utopias and dreams, mother and child fighting for power and greed, idealistic and self-identified clashes within a consenting human ambitions society and victims of their own vanity and pomposity. This is one of the films that most shocked the general public in the last twenty years. The huge collections that are logical because they got obvious that Titanic has one of those stories full of strength and feeling, with great dramatic content. If we add the stunning beauty of the image, thanks to advances in digital technology, success is understandable. Very successful movie, which tells the story of the sinking of the ship, but in the background shows a passionate love story. It achieves a harmonious balance in that, in the mix of history and feelings, and makes it almost perfect.",/review/rw2299661/?ref_=tt_urv
9 February 2007,lucascometti-1,5," Not what i expected
","I know there are A lot of People who like this film and A lot who hate it. I don't hate it, but i am disappointed in it.",/review/rw1594601/?ref_=tt_urv
8 September 2002,MisterMaleficent,," ""Your daughter is far too difficult to impress, Ruth..""
","I don't think a review of mine, could do justice to a movie such as this. I watched it in the theaters once when it first came out, and found myself unable to hold back my tears. It touched me in a way movies rarely do. I did not expect it. About six years prior to the release of ""Titanic"", I was entranced and obsessed with anything even remotely pertaining to the doomed ship. I did research on it, read heaps of books on it, and generally ate up every Titanic information I could find. So when I went to the theaters around two years before the movie was released to see something else, I saw a billboard for ""Titanic"". A simple job, with the big letters of Titanic printed against a steel pattern. I almost fell over myself in excitement. But having no internet at the time, I could not research the movie as I would have liked to. I had to wait.",/review/rw0437531/?ref_=tt_urv
13 August 2022,babyjudy-07520,10," Never Seen It
","But it must be awesome, right? Highest grossing movie of all time?",/review/rw8442285/?ref_=tt_urv
14 July 2001,alansaid,1," Plastic drama, bad acting, overacting..etc
","Yes, I have seen this film, and it was a plastic-pathetic semi-lovestory. The only things worth seeing are the computer animations, but I've seen better i more low-budget movies. The three hours the film lasts seem to go on forever and ever. I wouldn't recommend anyone to go and see it, you'll just loose three hours of your life you could spend picking your teeth or anything that's more interesting.",/review/rw0436336/?ref_=tt_urv
28 March 2008,lenee1912,10," A Movie Masterpiece
","In a lot of ways I feel that people slightly overlook the wonderful story of Titanic. The movie did win 11 Academy Awards, including Best Picture. That says something.",/review/rw1847930/?ref_=tt_urv
2 January 2022,tatotatouse,3," w
","I've never liked this movie. Its too overrated. This was supposed to rapresent the 1912 disaster of the titanic. Why the helling hell did they decide to make a love story? Marketing move? Absolutely. Despite being one of the box office successes, I much prefered the 1958's a night to remember. This disaster cannot focus on a love affair between two people of different social classes. And they just got basilar things wrong! This movie is a disappointment.",/review/rw7714721/?ref_=tt_urv
6 July 1999,Die Hard-5,," Lame and boring
","I was never expecting too much of this movie, and I wasn't surprised. It was preposterous that this movie won any award aside from best effects. The lame love story almost put me to sleep, until I had to go to the bathroom (c'mon, the movie's 3 hours long). And I can't see how it made so much money. Don't waste your money on this BS.",/review/rw0436954/?ref_=tt_urv
16 February 1999,Brownie-2,8," The best Titanic movie yet.
","I'm a BIG James Cameron fan and am really happy this brilliant director finally got his due. While die-hard Cameron fans might be surprised that the movie isn't the non-stop thrill-a-second yarn they are used to, they will really appreciate his involving characters, flawless eye for detail and spectacular special fx.",/review/rw0436755/?ref_=tt_urv
1 July 1999,Michael-184,," O.K., but just O.K.
","I will be the first to admit that I was one of those people who jumped on the Titanic hate bandwagon without first seeing the movie, mainly because I was sick and tired of hearing Leo-this, Leo-that.  When a relative got the video for free, I decided to borrow it just to see if I had been correct all along.",/review/rw0436949/?ref_=tt_urv
13 January 2010,shweta-lagisetty,10," Titanic--A saga of love
",When I enquired my cousins about this movie they said that this is a OK movie. But to my astonishment when I watched the movie its awesome. Later I got to know that the tragic ending of the movie is not appealing to them. ,/review/rw2190829/?ref_=tt_urv
29 March 2020,b-22478-92115,8," ""I don't even have a portrait of him, but he will always live in my heart."" Dare to say that this is a movie I have always loved.
","""I don't even have a portrait of him, but he will always live in my heart."" Dare to say that this is a movie I have always loved.",/review/rw5588488/?ref_=tt_urv
25 April 2020,nshafayet,10," One of the Best movie
",I watched it 3/4 times... Best movie.... everyone should watch this movie...,/review/rw5674220/?ref_=tt_urv
20 May 2010,PPGcoolgirl,8," Fantastic, but could have been better...
","Titanic is a fictional story between two lovers on the ship, Titanic, that sank. James Cameron did a good job showing the sinking of the ship and the writing was very charming and at some parts, kind of funny. Kate Winslet as Rose was a good choice for the movie and she did a very good job portraying the emotions and difficulties of Rose. Leonardo DiCaprio on the other hand was good for the part, but he looked waaaay younger than Rose and it kind of made Winslet look bad in the movie.",/review/rw2252596/?ref_=tt_urv
29 March 2001,taylmw,10," Worth Every Award it got!
",There is little word could be used to describe Titanic other than Breathtaking.,/review/rw0437449/?ref_=tt_urv
18 April 2008,wanna_know,1," cheesy........awful??
","movie was: cheesy, awful, overrated, crap, cliché, stuff like that...",/review/rw1859876/?ref_=tt_urv
3 July 2004,popnoff2001,10," Must of been a reason..
",for this movie to have made over 1.2 BILLION dollars worldwide!,/review/rw0437827/?ref_=tt_urv
29 March 2020,jieer-95276,9," eternal classic.
","I only watched this film many years later, and its theme song was an eternal classic.",/review/rw5587160/?ref_=tt_urv
20 November 2006,squallseedre4,10," Too light and entertaining to be highly rated on IMDb, but still good for those reasons
","Titanic, when it came out, was a sensation. It still stands as a favourite for many, but is disliked by many for reasons that I can only guess are due to it's simplicity and entertainment value. The acting is all good, the plot is good (though predictable- as Titanic should be), the dialogue is passable and everything else fits into place. What are we left with? Dialogue. There aren't any iconic lines (barring the cheese-filled ""I'm the king of the world..."") or any lines with exceeding power or wit, as there frequently are in typical classic films. Alas, this movie goes beyond that. The ""my heart will go on"" melody played throughout the film is touching, to say the least, despite my untoward attitude of the Celine Dion version of the song. The two main characters come together in such a way typical of any romance movie. Jack and Rose etc and etc until they etc and then the ship sinks. Good. James Cameron takes us all along for the journey, though, and shows us light and shade in the process, which most good movies do. ",/review/rw1525294/?ref_=tt_urv
16 August 2010,dramawatcher,3," Not the best of films
","That film appears to be not so much about the Titanic but a made up story set on the Titanic. I find these scenes of Rose, Jack and Rose's posh family a bit disturbing in places. The best thing about this I'd say is that Rose decided at the end to start a new life away from her posh parents and this villain she was engaged to. I understand though there are other films that show less of what's happening with individual passengers and more about how the ship hit the iceberg and the damage that occurred.",/review/rw2296378/?ref_=tt_urv
25 June 2011,txgirl1998,10," Titanic!
","I have to say that this movie would not have been viewed by me if it hadn't been for my 7th grade reading teacher. This movie is great, and I say, "" better 3 hours than 36."" sadly, How to train your dragon has replaced this film as my all time favorite. This was well done, and this review is late. I saw the movie almost a year ago! Really good, recommend it for ages 15+ for some , ah , sensual. Content. Even though I'm 13 my 8 year old brother should not have seen this. I understand it though. He did not thank goodness. But if you are okay with it go ahead. This is a movie as unique and unforgettable as the tragedy itself. 20 stars. A++++++++++++!",/review/rw2449027/?ref_=tt_urv
8 May 2022,manticore-64682,8," Just one voice in many, it's pretty great.
","Titanic. The story of a budding, young romance between two innocents from different life's, brought together by a ship. They love and save each other. And then the ship sinks and hundreds die horribly.",/review/rw8127583/?ref_=tt_urv
22 March 2002,Karl G,1," This is quite simply one of the worst movies I have ever seen
","It looks very good and the technical aspects are to be admired, but when you get to the nuts and bolts (script and acting) it just sucks.",/review/rw0436482/?ref_=tt_urv
14 March 2004,dxia,8," What a strange world
","'Titanic' is one of those movies that I have a strange relationship with. When it was released, no one had ever seen anything like it. I marveled at the technical brilliance, the superb attention to detail, and the incredible amount of work that went into its production. I liked the movie very much, but apparently so did many, many other people. ",/review/rw0437792/?ref_=tt_urv
18 November 1999,amdram,," Funniest film I've seen in years!
",I couldn't believe how hilarious this film was.  Can't speak for my husband as he fell asleep in the cinema.,/review/rw0437111/?ref_=tt_urv
29 April 2006,wtnally,10," Beautiful film
","James Cameron is always to impress...and that is why I'm going to say this film is his second best, terminator 2 being #1. It's a good story, great acting by Kate Winslet and Leonardo DiCaprio. Professional Directing, just basically one of the best films ever. It deserves every bit of it's box office total. Even though i am a boy, i balled my eyes out at the end of this movie. It was a wonder to see in the movie theater, and is just as good with it's 3 disc, digitally enhanced DVD collection, which i own. So, if u have not seen this film, i HIGHLY advise you to do so. It takes all the elements of Sound, Picture, Acting, Directing, Editing all it it's highest, and creates a monumental film that should be FOREVER remembered. 20/10!",/review/rw1355081/?ref_=tt_urv
9 August 2002,classycritic,," great epic!
","many people don't like this movie..and for the wrong reasons. mostly because of the sappy love story...but you should appreciate the history of it all. when i first heard about this film i never saw a preview so i didn't know what to expect. i thought it was more along the lines of Schindler's List...where they show several characters before the disaster. i didn't even know the Leonardo DiCaprio was in the film. once i saw that i knew the film was doomed for bad comments. i agree with others that the love story was over the top. but the movie is a great movie. and here's why. *Spoiler* it's based on true events... those kind of films always are good. second it's historical correct with costumes, society, even the silverware is correct. third is portrayed beautifully how people would acted in that situation and through out the film showed how much it mattered what class you fall in. when you watch first class lock the third class up in the sinking ship just so they could ensure a seat on a life boat you are sick to your stomach. how, in such a cataclysmic situation can you kill so easily. its makes you disgusted to be human when you see such raw instinct take over good judgment. i think people should appreciate this movie for what is important. the whole love story is to give it personal character to help you feel for these people. and hey it's a movie! movies are for entertainment. which is exactly what it did. 10 out of 10 from this critic.",/review/rw0437516/?ref_=tt_urv
12 January 2007,petangi,," I've seen some awful remakes but
","this is NOT one of them. A memorable film I would be quite happy to sit down and watch again if it came on television and yes, I have it on DVD too! Most remakes are a bit of a cheat and lack of imagination but TITANIC sets a new standard for the historical event and builds an involving love story running through it. Kate Winslet is superb in every scene and the whole casting is excellent. I have no hesitation in recommending this film. It captured my imagination and involved me from beginning to end. The CGI was superb and the costumes immaculate. No scenes dragged and the editing always led you into the next scene that you ""wanted to see"". So many fail on this point. I just now hope that somebody will not try and do a remake in fifteen years time!!",/review/rw1570249/?ref_=tt_urv
26 January 2004,tondea,," Talk about overrated!
","The scene of the Titanic rising out of the ocean as a wreck and becoming, once again, the floating palace she was, is, I grant you, a cinematic marvel.  When Cameron sticks to the facts, the movie is good, but I couldn't work up any sympathy for the fictionalized hero and heroine.  There were so many real heroes and heroines during that particular sea disaster, why focus on two fictionalized characters?  The movie ended up being a maudlin disaster epic.",/review/rw0437774/?ref_=tt_urv
